row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row1579,O=C1O[C@H]([C@@H]2N(CCc3c2c(OC)c4OCOc4c3)C)c5c1c(OC)c(OC)cc5,C22H23NO7,3,60.770239,12,12,53,39.577761,34,620,2379.08,359.558963172363,3,0,2,11,0.5,8,0,75.69,6.08746284125034,413.147452076001,2.495,170,C22H23NO7,0,0,0,30,413.421364767351,0.169811320754717,4
Row1580,O=C(O)[C@@]1(O[C@@H]([C@@H](N)[C@@H](C1)O)C(O)C(O)CO[C@]2(O[C@@H]([C@@H](N)[C@@H](C2)O)C(O)C(O)CO)C(=O)O)O[C@H]3[C@@H](O[C@@H]4O[C@@H]([C@H](O)[C@@H]([C@H]4NC(=O)C)O)CO)[C@H](O[C@H]([C@@H]3O)O[C@H]5[C@H](O)[C@@H](O)[C@H](OCC(NC(=O)CCCCCCCCCCCCCCCCC)C(O)/C=C/CCCCCCCCCCCCC)O[C@@H]5CO)CO,C74H134N4O32,5.64,249.654262000002,0,0,244,169.481738000001,114,7512,49514.36,1538.76902925758,36,22,36,3,0.5,77,4,600.82,7.83289001416474,1590.898118128,4.256,538,C74H134N4O32,0,0,0,110,1591.86628788533,0.278688524590164,54
Row1581,O=C1c2c(O)c(c(O)c(c2C(=O)c3c1c(c(C(=O)O)c(c3)O)C)O)[C@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO,C22H20O13,2.45,62.48186,12,12,55,26.65414,38,754,2174.13,408.387104466763,9,9,3,23,0.461538461538462,13,1,242.51,6.24792751344359,492.0903907,0.326,196,C22H20O13,0,0,0,35,492.387268864254,0.127272727272727,3
Row1582,Clc1ccc([C@](OCC[C@@H]2N(CCC2)C)(c3ccccc3)C)cc1,C21H26NOCl,3.44,58.378618,12,12,50,32.739382,26,444,2152.03,332.082062215963,2,0,5,6,0.454545454545455,9,1,12.47,5.70043971814109,343.170292132001,5.195,124,C21H26ClNO,0,0,0,24,343.890959144808,0.18,6
Row1583,C12C3C4C5C6C7C8C5C3C9C1C%10C(C98)C7C%11C%10C2C4C%116,C20H20,3.66,48.53586,0,0,40,21.86414,30,300,2120,218.555105509334,0,0,0,0,0,0,1,0,5.90689059560852,260.15650064,6.76,180,C20H20,0,0,0,20,260.373533012276,0.5,0
Row1584,Oc1c(O)cccc1,C6H6O2,1.9,16.164758,6,6,14,6.559242,8,54,140.02,98.7469850539223,0,2,0,8,0.25,2,0,40.46,4,110.036779432,1.371,36,C6H6O2,0,0,0,8,110.110869758822,0,0
Row1585,O/N=C\c1c(O)cccc1,C7H7NO2,1.9,19.691551,6,6,17,7.652449,10,90,199.03,124.403271187156,0,2,3,10,0.5,3,0,52.82,4.32192809488736,137.047678464,1.555,44,C7H7NO2,0,0,0,10,137.136249616471,0,1
Row1586,O=C([C@H](O)[C@@H](O)CO)CO,C5H10O5,1.46,19.47793,0,0,20,11.89007,9,79,271.05,136.351056632139,5,4,7,2,0.5,8,0,97.99,4.16992500144231,150.05282342,-3.167,40,C5H10O5,0,0,0,10,150.130111660045,0.2,4
Row1587,O=C([C@H](O)[C@H](O)CO)CO,C5H10O5,1.46,19.47793,0,0,20,11.89007,9,79,271.05,136.351056632139,5,4,7,2,0.5,8,0,97.99,4.16992500144231,150.05282342,-3.167,40,C5H10O5,0,0,0,10,150.130111660045,0.2,4
Row1588,O=C([C@@H](O)[C@@H](O)CO)CO,C5H10O5,1.46,19.47793,0,0,20,11.89007,9,79,271.05,136.351056632139,5,4,7,2,0.5,8,0,97.99,4.16992500144231,150.05282342,-3.167,40,C5H10O5,0,0,0,10,150.130111660045,0.2,4
Row1589,O=C([C@@H](O)[C@@H](O)[C@H](O)CO)CO,C6H12O6,1.46,23.373516,0,0,24,14.076484,11,114,397.06,162.437267958567,6,5,8,2,0.428571428571429,10,0,118.22,4.4594316186373,180.063388104,-3.839,50,C6H12O6,0,0,0,12,180.156133992054,0.208333333333333,5
Row1590,O=C1OC(C)C(=C1O)C,C6H8O3,1.79,18.300344,0,0,17,11.619656,9,58,217.03,121.073670455283,3,1,0,6,0.25,3,0,46.53,4.16992500144231,128.047344116,1.033,44,C6H8O3,0,0,0,9,128.126156194043,0.176470588235294,0
Row1591,s1c(c(C)cc1)C(c2sccc2C)=CCCN3C[C@H](C(=O)O)CCC3,C20H25NO2S2,3.11,60.373825,10,10,50,34.828175,27,496,2104.05,345.383284635424,3,1,4,12,0.454545454545455,9,0,97.02,5.75488750216347,375.132671040001,2.793,128,C20H25NO2S2,0,0,0,25,375.550919829656,0.18,6
Row1592,O=C(O)[C@H]1N(C(=O)[C@@H](N[C@H](C(=O)OCC)CCc2ccccc2)C)Cc3ccccc3C1,C25H30N2O5,3.44,70.2137899999999,12,12,62,40.22621,34,787,3104.07,424.303223857008,7,2,9,6,0.466666666666667,13,0,95.94,6.08746284125034,438.215472060001,3.16,160,C25H30N2O5,0,0,0,32,438.517051086393,0.161290322580645,10
Row1593,O=CC/C=C\CC,C6H10O,2.01,18.02993,0,0,17,11.89007,6,54,214.01,115.849675754961,1,0,7,2,0.5,4,0,17.07,3.58496250072116,98.07316494,1.967,22,C6H10O,0,0,0,7,98.1432278465553,0.176470588235294,3
Row1594,[Cl-].[n+]1(c2c(nc3c1cc(N)c(c3)C)cc(C)c(c2)N)-c4ccccc4,C20H19N4Cl,3.11,54.449067,20,22,44,22.750933,27,-1834574902,1516.05,302.840296710835,3,2,0,22,0.999000000999,5,0,68.81,5.75488750216347,350.129824288001,4.969,134,C20H19ClN4,0,1,-1,25,350.845342664778,0.0454545454545455,1
Row1595,ClS(Cl)=O,OCl2S,1.02,8.062,0,0,4,3.538,3,9,3.04,66.2778449998277,1,0,3,1,0.5,2,0,36.28,2.58496250072116,117.90469098,-0.613,12,Cl2OS,0,0,0,4,118.971365076975,0,0
Row1596,O=C(OCC(COC(=O)N)(CCC)C)N,C9H18N2O4,1.79,33.250274,0,0,33,24.105726,14,168,814.06,216.101830150578,6,2,9,4,0.5,10,0,104.64,4.8073549220576,218.126657056,0.704,64,C9H18N2O4,0,0,0,15,218.250582764306,0.212121212121212,8
Row1597,Oc1ccc(C(O)CNC)cc1,C9H13NO2,2.12,27.212309,6,6,25,14.871691,12,140,493.03,161.631699139689,2,3,5,7,0.5,6,0,52.49,4.58496250072116,167.094628656,0.522,54,C9H13NO2,0,0,0,12,167.205365933002,0.12,3
Row1598,[Br-].O=C(OC1C[N+](C)(C)CC1)C(O)(c2ccccc2)C3CCCC3,C19H28NO3Br,3,58.666204,6,6,52,36.123796,25,-1539607602,2257.05,343.872473674885,3,1,4,6,0.999000000999,8,0,46.53,5.64385618977472,397.125255856001,3.443,124,C19H28BrNO3,0,1,-1,24,398.334769106688,0.230769230769231,5
Row1599,O=[N+](O[C@@H]([C@H](O[N+](=O)[O-])[C@H](O[N+](=O)[O-])CO[N+](=O)[O-])[C@H](O[N+](=O)[O-])CO[N+](=O)[O-])[O-],C6H8N6O18,-0.52,36.930344,0,0,38,19.857656,29,488,499.24,320.718256110301,0,0,12,4,0.454545454545455,23,1,314.22,5.85798099512757,451.989507416,1.816,134,C6H8N6O18,0,6,-6,30,452.1574493498,0.157894736842105,17
Row1600,FB(F)F,BF3,1.02,4.701,0,0,4,7.419,3,9,3.04,62.6373646021192,0,0,3,0,0.5,3,0,0,2.58496250072116,68.00451506,1.536,12,BF3,0,0,0,4,67.8062377484,0,0
Row1601,[nH]1c2c(cccc2cc1)C,C9H9N,2.34,22.941137,9,10,19,10.498863,11,79,310.01,118.158328336967,0,1,0,9,0.25,1,0,15.79,4.4594316186373,131.073499288,2.401,52,C9H9N,0,0,0,10,131.17479306256,0.0526315789473684,0
Row1602,n1(c2c(cccc2)cc1)C,C9H9N,2.34,22.941137,9,10,19,11.818863,11,83,310.01,118.158328336967,0,0,0,9,0.4,1,0,4.93,4.4594316186373,131.073499288,2.479,52,C9H9N,0,0,0,10,131.17479306256,0.0526315789473684,0
Row1603,O=C(O)Cc1cc2/C(/c3c(cccc3)COc2cc1)=C/CCN(C)C,C21H23NO3,3.33,55.802239,12,12,48,29.997761,27,448,1900.04,329.178530445052,3,1,5,15,0.454545454545455,8,0,49.77,5.75488750216347,337.167793596001,3.421,128,C21H23NO3,0,0,0,25,337.413009160285,0.125,5
Row1604,[nH]1c2c(cc(C)cc2)cc1,C9H9N,2.34,22.941137,9,10,19,10.498863,11,86,310.01,118.158328336967,0,1,0,9,0.4,1,0,15.79,4.4594316186373,131.073499288,2.612,52,C9H9N,0,0,0,10,131.17479306256,0.0526315789473684,0
Row1605,[Cl-].[N+](CCCCCCCCCCCCCCCCCCCCCC)(C)(C)C,C25H54NCl,3.99,83.2868219999999,0,0,81,61.673178,25,-1539607602,5539.02,475.72036102687,0,0,24,0,0.999000000999,25,2,0,5.64385618977472,403.394478408002,11.976,104,C25H54ClN,0,1,-1,27,404.156838911513,0.308641975308642,21
Row1606,S(=O)(C/C=C/SSCC=C)CC=C,C9H14OS3,2.01,34.677102,0,0,27,21.962898,12,199,520.04,220.628243104561,1,0,12,2,0.454545454545455,8,0,86.88,4.58496250072116,234.020678068,1.416,48,C9H14OS3,0,0,0,13,234.405453531336,0.111111111111111,8
Row1607,O=C(c1ccccc1)c2n3c(C(C(=O)O)CC3)cc2,C15H13NO3,2.67,38.574309,11,11,32,18.107691,21,315,814.04,228.03908139065,3,1,3,13,0.5,4,0,59.3,5.39231742277876,255.089543276,2.066,102,C15H13NO3,0,0,0,19,255.269186241299,0.09375,3
Row1608,FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,C6OF12,0.69,18.046,0,0,19,15.394,18,174,18.13,191.296840659438,1,0,7,1,0.5,17,0,17.07,5.16992500144231,315.97575326,4.363,102,C6F12O,0,0,0,19,316.044658948297,0.263157894736842,5
Row1609,O=C1O[C@H]([C@H](O)CO)C(=C1O)O,C6H8O6,1.46,20.706344,0,0,20,11.619656,12,109,268.06,147.444350556967,6,4,4,7,0.5,6,0,107.22,4.58496250072116,176.032087976,-0.178,58,C6H8O6,0,0,0,12,176.124370976751,0.15,2
Row1610,O=c1[nH]c(=O)[nH]c([nH]1)=O,C3H3N3O3,1.13,12.986379,6,6,12,8.133621,9,63,72.06,99.5395385013835,0,3,0,9,0.25,0,0,98.58,4.16992500144231,129.017440956,-0.963,42,C3H3N3O3,0,0,0,9,129.074354355658,0,0
Row1611,O=c1occ([C@@H]2[C@@]3([C@@](O)(C4C([C@@]5([C@@H](C[C@@H](O)CC5)CC4)C)CC3)C[C@@H]2OC(=O)C)C)cc1,C26H36O6,3.66,74.576548,6,6,68,45.103452,36,725,4192.06,438.665290869503,4,2,3,7,0.5,8,0,96.97,6.16992500144231,444.251188872001,4.509,188,C26H36O6,0,0,0,32,444.561430019633,0.294117647058823,3
Row1612,[asH]1cccc1,C4H5As,1.79,14.683965,5,5,10,13.116035,5,20,80.01,82.0310987802335,0,0,0,5,0,0,0,0,3.32192809488736,127.96072166,1.204,20,C4H5As,0,0,0,5,128.004243856281,0,0
Row1613,P(=O)(OP(=O)([O-])[O-])([O-])[O-].[Na+].[Na+].[Na+].[Na+],O7Na4P2,0.03,107.274,0,0,13,22.624,8,-1179869200,92.13,#NUM!,7,0,5,9,0.999000000999,6,0,155.23,4,265.87100272,-3.476,42,Na4O7P2,0,4,-4,13,265.902434872986,0,2
Row1614,ClC(=O)c1ccccc1,C7H5OCl,2.01,18.635965,6,6,14,6.844035,9,69,124.02,119.827352048861,1,0,3,8,0.4,2,0,17.07,4.16992500144231,140.00289246,2.295,40,C7H5ClO,0,0,0,9,140.567197552398,0,1
Row1615,O=C1C[C@H]2c3c(OC([C@@H]2CC1)(C)C)cc(C(CCCCCC)(C)C)cc3O,C24H36O3,3.77,68.6505479999999,6,6,63,42.229452,29,609,3523.03,391.515558917686,1,1,8,8,0.5,12,1,46.53,5.85798099512757,372.266445012001,6.801,146,C24H36O3,0,0,0,27,372.541743443349,0.26984126984127,6
Row1616,O=C=Nc1c(ccc(c1)N=C=O)C,C9H6N2O2,2.01,23.644758,6,6,19,11.115242,13,153,205.04,162.082624544656,4,0,3,12,0.5,3,0,58.86,4.70043971814109,174.042927432,4.776,58,C9H6N2O2,0,0,0,13,174.156483863258,0.0526315789473684,2
Row1617,O=C(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,C22H32O2,3.66,61.661376,0,0,56,35.940624,23,769,2473.02,388.193362965391,2,1,23,3,0.5,16,2,37.3,5.52356195605701,328.240230264001,8.833,92,C22H32O2,0,0,0,24,328.4891037069,0.160714285714286,14
Row1618,O1c2c(/C(=C\CCN(C)C)/c3c(C1)cccc3)cccc2,C19H21NO,3.33,49.344653,12,12,42,26.853347,23,331,1516.02,279.642566492996,1,0,5,15,0.444444444444444,5,0,12.47,5.52356195605701,279.162314292001,3.994,108,C19H21NO,0,0,0,21,279.376846003919,0.119047619047619,3
Row1619,O=C1NC(=O)CC(N1)=O,C4H4N2O3,1.35,14.313172,0,0,13,8.566828,9,63,97.05,105.838762919083,5,2,0,8,0.25,0,0,75.27,4.16992500144231,128.022191988,-1.629,42,C4H4N2O3,0,0,0,9,128.086327799235,0.0769230769230769,0
Row1620,O=c1nc([nH]c2c1ncn2[C@@H]3C(=C)[C@H](CO)[C@H](C3)O)N,C12H15N5O3,1.9,39.027895,9,10,35,21.976105,22,305,989.08,236.311085747317,5,4,2,11,0.444444444444444,5,0,130.05,5.4594316186373,277.11748934,0.69,110,C12H15N5O3,0,0,0,20,277.279672886731,0.142857142857143,2
Row1621,[Cd+2].[Cl-].[Cl-],CdCl2,1.13,11.56,0,0,3,0,0,0,6.03,#NUM!,0,0,0,0,0.999000000999,0,0,0,0,183.84106386,1.024,0,CdCl2,0,2,-2,3,183.317427356888,0,0
Row1622,ClCCN(P1(=O)OCCCN1)CCCl,C7H15N2O2Cl2P,1.46,34.115895,0,0,29,30.232105,14,149,659.07,207.095255147389,4,1,7,5,0.428571428571429,7,0,51.38,4.8073549220576,260.02481971,0.835,64,C7H15Cl2N2O2P,0,0,0,14,261.086115640482,0.241379310344828,5
Row1623,O=NN1[C@H](C(=O)O)CCC1,C5H8N2O3,1.46,18.740344,0,0,18,11.321656,10,77,234.05,125.77120624575,3,1,3,3,0.4,3,0,69.97,4.32192809488736,144.053492116,-0.0550000000000002,46,C5H8N2O3,0,0,0,10,144.128826711327,0.222222222222222,2
Row1624,S(CCC(N)C(=O)O)CC,C6H13NO2S,1.68,24.832309,0,0,23,16.789691,9,98,394.04,156.782145422089,3,2,8,3,0.428571428571429,8,0,88.62,4.16992500144231,163.066699656,-1.495,38,C6H13NO2S,0,0,0,10,163.239243235676,0.217391304347826,5
Row1625,O1c2c(OCC)ccc3c2[C@@]45[C@@H]1[C@@H](O)C=C[C@H]4[C@H](N(C)CC5)C3,C19H23NO3,3.11,52.282239,6,6,46,30.955761,27,381,1994.04,291.319478594918,2,1,3,8,0.5,5,0,41.93,5.75488750216347,313.167793596001,1.234,140,C19H23NO3,0,0,0,23,313.391537366709,0.239130434782609,2
Row1626,[Rh+](P(c1ccccc1)(c2ccccc2)c3ccccc3)(P(c4ccccc4)(c5ccccc5)c6ccccc6)P(c7ccccc7)(c8ccccc8)c9ccccc9.[Cl-],C54H48ClP3Rh,6.85,148.716064000001,54,54,107,89.8239360000001,66,-1143986308,9574.05,#NUM!,0,0,3,6,0.999000000999,12,3,0,7.04439411935845,927.171243106001,18.341,318,C54H48ClP3Rh,0,1,-1,59,928.240621078374,0,12
Row1627,Oc1c(/N=N/c2c(cc(/N=N/c3c(cccc3)C)cc2)C)c4c(cccc4)cc1,C24H20N4O,3.55,60.77786,22,23,49,24.50414,32,794,1892.05,349.13755934123,4,1,2,27,0.5,7,1,69.67,6,380.163711260001,7.57,152,C24H20N4O,0,0,0,29,380.442694355141,0.0408163265306122,4
Row1628,Cl/C=C/C[N+]12CN3CN(C1)CN(C2)C3.[Cl-],C9H16N4Cl2,1.79,35.268688,0,0,31,26.491312,16,1935228896,814.06,207.480120604733,3,0,4,2,0.999000000999,3,0,9.72,5,250.075201872,1.459,80,C9H16Cl2N4,0,1,-1,15,251.156363116817,0.225806451612903,2
Row1629,FOF,OF2,1.13,1.916,0,0,3,0.49,2,6,2.03,29.4818031019739,1,0,3,0,0.5,2,0,9.23,2,53.99172106,0.971,6,F2O,0,0,0,3,53.9962113675694,0,0
Row1630,[Al](C)(C)C,C3H9Al,1.68,18.081137,0,0,13,24.958863,3,9,132.01,#NUM!,0,0,3,0,0.5,3,0,0,2.58496250072116,72.051963918,1.584,12,C3H9Al,0,0,0,4,72.0852131047961,0.230769230769231,0
Row1631,O=C(O[C@H]1[C@@]2(O)[C@@H](OC)C[C@]3([C@@H]1[C@H]([C@]45[C@@H](OC)C[C@@H](O)[C@@]6([C@H]4[C@H]([C@H]3C5N(C6)CC)OC)COC)C2)OC(=O)C)c7cc(OC)c(OC)cc7,C36H51NO12,3.99,108.090443,6,6,100,74.977557,55,1313,8884.13,637.113881437299,11,2,3,11,0.5,23,3,151.68,6.78135971352466,689.341126072001,1.083,288,C36H51NO12,0,0,0,49,689.791033067352,0.28,13
Row1632,O=C1CCCC1,C5H8O,1.9,14.936344,0,0,14,9.703656,6,29,166.01,88.8336911290946,1,0,0,2,0.333333333333333,0,0,17.07,3.58496250072116,84.057514876,0.351,26,C5H8O,0,0,0,6,84.1166104421157,0.285714285714286,0
Row1633,Brc1c(N(c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)C)c(Br)cc(c1)Br,C14H7N3O4Br3F3,1.57,46.636551,12,12,34,19.623449,28,461,523.13,327.300377365298,1,0,3,19,0.454545454545455,14,2,89.52,5.8073549220576,574.793876664,6.9,142,C14H7Br3F3N3O4,0,2,-2,27,577.929410735748,0.0588235294117647,5
Row1634,O(c1cc(NC(CCCN)C)c2ncccc2c1)C,C15H21N3O,2.67,44.504653,10,11,40,26.193347,20,312,1339.04,250.081524508262,3,2,6,12,0.5,9,0,60.17,5.32192809488736,259.168462292,2.086,92,C15H21N3O,0,0,0,19,259.347308830839,0.15,6
Row1635,O=C(N[C@H](C(=O)O)Cc1ccccc1)[C@H]2N(C(=O)[C@@H](NC(=O)[C@H]3N(C(=O)[C@@H](NC(=O)[C@H]4N(C(=O)[C@@H](N)Cc5ccc(O)cc5)CCC4)CCC(=O)N)CCC3)CCC(=O)N)CCC2,C43H57N9O11,3.99,132.409201,12,12,120,76.8747990000001,67,2882,11470.2,824.817959176738,19,8,8,7,0.482758620689655,23,4,317.96,7.06608919045777,875.417753644002,-3.983,320,C43H57N9O11,0,0,0,63,875.968049596541,0.183333333333333,20
Row1636,O=C1OCCC1,C4H6O2,1.68,12.644758,0,0,12,9.433242,6,29,114.02,80.327933203789,2,0,0,3,0.333333333333333,0,0,26.3,3.58496250072116,86.036779432,0.219,26,C4H6O2,0,0,0,6,86.0893979652455,0.25,0
Row1637,O=NOCCCC,C4H9NO2,1.57,15.745137,0,0,16,11.392863,6,54,183.03,103.681152112756,0,0,7,3,0.5,5,0,38.66,3.58496250072116,103.063328528,2.202,22,C4H9NO2,0,0,0,7,103.119923433759,0.25,4
Row1638,O=NOCC,C2H5NO2,1.35,9.557965,0,0,10,7.020035,4,24,61.03,69.0891828610223,0,0,5,3,0.5,3,0,38.66,3,75.0320284,1.275,14,C2H5NO2,0,0,0,5,75.0666886248798,0.2,2
Row1639,O=NOC,CH3NO2,1.24,6.464379,0,0,7,4.833621,3,14,24.03,51.7931982351556,0,0,4,3,0.333333333333333,2,0,38.66,2.58496250072116,61.016378336,0.852,10,CH3NO2,0,0,0,4,61.0400712204402,0.142857142857143,1
Row1640,Oc1ccc(O)cc1,C6H6O2,1.9,16.164758,6,6,14,6.559242,8,58,140.02,98.7469850539223,0,2,0,8,0.4,2,0,40.46,4,110.036779432,1.21,36,C6H6O2,0,0,0,8,110.110869758822,0,0
Row1641,O=NOC(C)C,C3H7NO2,1.46,12.651551,0,0,13,9.206449,5,31,114.03,86.385167486889,0,0,5,3,0.5,4,0,38.66,3.32192809488736,89.047678464,1.735,20,C3H7NO2,0,0,0,6,89.0933060293193,0.230769230769231,2
Row1642,O=NOC1CCCCC1,C6H11NO2,1.79,20.598723,0,0,20,13.579277,9,81,328.03,125.916662663689,0,0,3,3,0.5,2,0,38.66,4.16992500144231,129.078978592,2.68,38,C6H11NO2,0,0,0,9,129.157276734987,0.3,2
Row1643,OC(CC)C,C4H10O,1.79,14.50993,0,0,15,10.93207,4,19,176.01,86.5306239048279,1,1,4,0,0.333333333333333,4,0,20.23,3,74.07316494,0.742,16,C4H10O,0,0,0,5,74.1217560529793,0.266666666666667,1
Row1644,O=c1c2c(oc3c1cc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H]([C@H]4O)O)cc3)cccc2O,C19H16O10,2.45,52.128688,14,16,45,25.155312,32,648,1492.1,332.764929188279,6,5,3,17,0.461538461538462,8,0,166.89,6,404.074346712,2.251,160,C19H16O10,0,0,0,29,404.325083375879,0.111111111111111,3
Row1645,O=C1C[C@H]2N(C)[C@@H](C1)CC2,C8H13NO,2.12,24.650309,0,0,23,17.149691,11,80,486.02,139.361946514061,2,0,0,2,0.4,1,0,20.31,4.4594316186373,139.099714036,0.0679999999999999,54,C8H13NO,0,0,0,10,139.195225108645,0.304347826086957,0
Row1646,[Mn+3].[F-].[F-].[F-],F3Mn,1.02,11.071,0,0,4,0,0,0,12.04,#NUM!,0,0,0,0,0.999000000999,0,0,0,0,111.93325476,1.125,0,F3Mn,0,3,-3,4,111.93325476,0,0
Row1647,S(=O)(=O)(N(C)C)c1cc/2c(Sc3ccccc3\C2=C/CCN4CCN(C)CC4)cc1,C23H29N3O2S2,3.22,70.520997,12,12,59,46.399003,33,711,2974.07,404.271841527758,5,0,4,18,0.5,8,0,77.54,6.04439411935845,443.170119168001,3.295,162,C23H29N3O2S2,0,0,0,30,443.628296949395,0.152542372881356,5
Row1648,O=C(NCc1cc(OC)c(O)cc1)CCCCCCC(C)C,C18H29NO3,3,54.522997,6,6,51,35.237003,22,515,2139.04,323.449328772251,2,2,11,8,0.466666666666667,14,0,58.56,5.4594316186373,307.214743788001,4.836,98,C18H29NO3,0,0,0,22,307.428445992876,0.215686274509804,10
Row1649,O=C(NCc1cc(OC)c(O)cc1)CCCCCC(C)C,C17H27NO3,2.89,51.429411,6,6,48,33.050589,21,457,1884.04,306.153344146385,2,2,10,8,0.5,13,0,58.56,5.39231742277876,293.199093724001,4.267,94,C17H27NO3,0,0,0,21,293.401828588437,0.208333333333333,9
Row1650,O=C(NCc1cc(OC)c(O)cc1)CCCCCCCC(C)C,C19H31NO3,3.11,57.616583,6,6,54,37.423417,23,575,2410.04,340.745313398118,2,2,12,8,0.5,15,2,58.56,5.52356195605701,321.230393852001,5.405,102,C19H31NO3,0,0,0,23,321.455063397316,0.222222222222222,11
Row1651,O=C(NCc1cc(OC)c(O)cc1)CCCC/C=C/C(CC)C,C19H29NO3,3.11,56.282997,6,6,52,35.237003,23,573,2198.04,338.108854697318,2,2,12,8,0.5,14,0,58.56,5.52356195605701,319.214743788001,4.885,102,C19H29NO3,0,0,0,23,319.439181889664,0.192307692307692,10
Row1652,O=C(OCCCCCCCCCCCCCCCCCC)CCCCCC,C25H50O2,3.99,78.9436499999999,0,0,77,57.53435,26,977,5074.02,455.900069047792,2,0,26,3,0.48,25,2,26.3,5.70043971814109,382.381080840001,12.086,104,C25H50O2,0,0,0,27,382.664244966128,0.311688311688312,23
Row1653,O=C(O)CCCCCCCCCCCCC,C14H28O2,2.78,44.914204,0,0,44,31.567796,15,321,1609.02,265.644238163256,2,1,15,3,0.5,14,2,37.3,4.90689059560852,228.208930136,6.432,60,C14H28O2,0,0,0,16,228.371453517293,0.295454545454545,12
Row1654,[K+].P(=O)(O)(O)[O-],H2O4KP,0.8,51.571586,0,0,8,11.582414,4,-589934600,6.06,#NUM!,4,2,3,5,0.999000000999,3,0,90.4,3,135.932776854,-2.247,20,H2KO4P,0,1,-1,6,136.085563972392,0,0
Row1655,P(=O)(O)([O-])[O-].[NH4+].[NH4+],H9N2O4P,0.69,15.039137,0,0,16,14.912863,4,-589934600,127.07,102.651056728978,4,3,3,5,0.999000000999,3,0,93.23,3,132.029993398,-2.247,20,H9N2O4P,0,2,-2,7,132.056254538782,0,0
Row1656,[Ce+4](=[O-2])=[O-2],O2Ce,1.13,31.204,0,0,3,57.596,2,6,2.03,#NUM!,2,0,3,2,0.5,0,0,0,2,171.89526794,-0.798,6,CeO2,0,4,-4,3,172.114536069059,0,0
Row1657,[Ir](Cl)(P(c1ccccc1)(c2ccccc2)c3ccccc3)(P(c4ccccc4)(c5ccccc5)c6ccccc6)C#O,C37H32OClIrP2,4.98,104.299376,36,36,74,70.100624,47,747,4519.05,#NUM!,1,0,4,6,0.5,9,2,0,6.55458885167764,782.124617984001,12.261,228,C37H32ClIrOP2,0,0,0,42,782.267254484135,0,8
Row1658,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,C15H10N2O2,2.67,36.87193,12,12,29,15.48807,20,408,558.04,234.692697496656,4,0,3,9,0.5,4,1,58.86,5.32192809488736,250.07422756,6.516,90,C15H10N2O2,0,0,0,19,250.252662259289,0.0344827586206897,4
Row1659,P(=O)(OC[C@H]1O[C@@H](n2c3[nH]c(nc(c3nc2)=O)N)[C@@H]([C@@H]1O)O)(O)O,C10H14N5O8P,1.02,42.481102,9,10,38,33.152898,26,440,1048.14,268.133962107189,10,6,4,11,0.454545454545455,9,1,215.85,5.70043971814109,363.057999038,-1.817,132,C10H14N5O8P,0,0,0,24,363.221046607176,0.131578947368421,4
Row1660,P(=O)(OCC1OC(n2c(=O)[nH]c(=O)c(c2)C)CC1O)([O-])[O-],C10H13N2O8P,1.35,38.514309,6,6,34,32.953691,22,365,805.11,258.400140183489,6,2,4,8,0.454545454545455,8,0,166.55,5.4594316186373,320.040952006,-2.252,110,C10H13N2O8P,-2,0,-2,21,320.192996232242,0.176470588235294,4
Row1661,P(=O)(OC[C@H]1O[C@@H](n2c(=O)[nH]c(=O)cc2)[C@@H]([C@@H]1O)O)(O)O,C9H13N2O9P,1.13,37.556309,6,6,34,31.037691,22,359,805.12,252.530840958984,7,5,4,8,0.454545454545455,8,0,181.12,5.4594316186373,324.035866626,-3.079,110,C9H13N2O9P,0,0,0,21,324.181665263024,0.147058823529412,4
Row1662,P(=O)(OC[C@H]1O[C@@H](n2c(=O)nc(N)cc2)[C@@H]([C@@H]1O)O)(O)O,C9H14N3O8P,1.13,38.521102,6,6,35,31.172898,22,359,876.12,254.737374466589,9,5,4,8,0.454545454545455,9,0,187.17,5.4594316186373,323.051851038,-2.643,110,C9H14N3O8P,0,0,0,21,323.196904296316,0.142857142857143,4
Row1663,O=[N+]([O-])C([N+](=O)[O-])=C(N)N,C2H4N4O4,0.8,13.795172,0,0,14,5.564828,9,57,79.08,114.386999485045,2,2,5,10,0.5,6,0,138.32,4.16992500144231,148.023254608,-0.208,42,C2H4N4O4,0,2,-2,10,148.077667347301,0,2
